LotFrontage,LotArea,MasVnrArea,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageCars,SalePrice,MSSubClass__30,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__80,MSSubClass__90,MSSubClass__120,MSSubClass__160,MSSubClass__Other,MSZoning__Other,MSZoning__RL,MSZoning__RM,LotShape__Other,LotShape__Reg,LandContour__NotLvl,LotConfig__CulDSac,LotConfig__Inside,LotConfig__Other,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NAmes,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Feedr,Condition1__Norm,Condition1__Other,OverallQualCond,Age,Rem_Age,RoofStyle__Hip,RoofStyle__Other,RoofMatl__NotShingle,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__MetalSd,Exterior1st__Other,Exterior1st__VinylSd,Exterior1st__Wood,Exterior2nd__BrkFace,Exterior2nd__CmentBd,Exterior2nd__HdBoard,Exterior2nd__MetalSd,Exterior2nd__Other,Exterior2nd__VinylSd,Exterior2nd__Wd Shng,Exterior2nd__Wood,MasVnrType__None,MasVnrType__Stone,ExterQualCond,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Bsmt_Score,Heating__NotGasA,CentralAir_Bin,Electrical__SBrkr,TotalSF,TotalBath,KitchenScore,Functional__nonFunc,Fireplace_Score,GarageType__Detchd,GarageType__Other,Gar_Age,GarageFinish__RFn,GarageFinish__Unf,GarageScore,PavedDrive__P,PavedDrive__Y,Porch_Deck_SF,PoolScore,Shed,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,MoSold__12,YrSold__2007,YrSold__2008,YrSold__2009,YrSold__2010,SaleType__CWD,SaleType__Con,SaleType__ConLD,SaleType__ConLI,SaleType__ConLw,SaleType__New,SaleType__Oth,SaleType__WD,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Normal,SaleCondition__Partial
90.0,14684,234.0,4,0,2196,3,7,3,271900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49,19,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0,0,7944.0,0,1,1,4354,2.0,4,0,3.0,0,0,19.0,1,0,6309.0,0,1,154,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,8900,0.0,3,0,1056,2,5,1,107000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,40,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,9504.0,0,1,1,2112,2.0,3,0,,1,0,40.0,0,1,3456.0,0,1,42,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,9135,120.0,5,0,1700,3,7,2,200000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,4080.0,0,1,1,3382,3.0,4,0,,0,0,3.0,1,0,4896.0,0,1,215,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,7763,0.0,3,0,1283,3,6,2,140000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,46,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,0,0,0,0,5508.0,0,1,1,2214,2.0,3,0,,1,0,28.0,0,1,4554.0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,10182,420.0,5,0,1660,3,8,2,290000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,18300.0,0,1,1,3320,3.0,4,0,4.0,0,0,0.0,1,0,4500.0,0,1,372,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70.0,11218,0.0,5,0,1845,3,8,2,189000,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,18,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,12,0,1,0,0,0,0.0,0,1,1,2900,2.5,4,0,3.0,0,0,18.0,1,0,4158.0,0,1,739,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
152.0,12134,0.0,4,0,1752,4,8,2,164000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,22,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,12,0,0,0,0,1,5124.000000000001,0,1,1,2311,2.0,3,0,,0,1,22.0,1,0,4428.0,0,1,337,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,9340,0.0,3,0,672,2,4,1,113000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,68,59,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,1,0,0,0,0,3095.9999999999995,0,1,1,1344,2.0,3,0,,0,0,68.0,0,1,2106.0,0,0,113,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,10246,0.0,5,0,960,0,3,1,145000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,36,41,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,1,0,0,0,0,7776.0,0,1,1,1608,1.5,3,0,,0,0,41.0,0,1,3276.0,0,1,88,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
69.0,10205,0.0,3,0,999,3,6,1,134500,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,44,44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,1,0,0,0,0,7056.0,0,1,1,1924,2.0,3,0,,0,0,44.0,0,1,2700.0,0,1,222,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
99.0,7094,0.0,3,0,894,3,5,1,125000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25,41,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,0,4986.0,0,1,1,1788,1.0,3,0,,1,0,41.0,1,0,3456.0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
68.0,8930,0.0,3,0,1902,4,8,2,112000,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30,32,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,0,0,1,0,0,,0,1,1,1902,2.0,6,0,,0,0,32.0,0,1,4851.0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,8640,72.0,5,0,1314,3,6,2,229456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,0,0,0,11232.0,0,1,1,2614,3.0,4,0,,0,0,0.0,1,0,4968.0,0,1,247,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52.0,6240,0.0,4,0,912,2,3,0,80500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,59,56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,1,0,0,,0,0,1,912,1.0,3,0,,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21.0,1680,236.0,3,0,1218,3,7,0,91500,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,35,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.0,0,1,1,1890,1.5,3,0,,0,0,,0,0,,0,0,201,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66.0,7800,0.0,3,0,912,2,5,1,115000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,42,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,8208.0,0,1,1,1824,1.0,3,0,,0,0,42.0,0,1,2592.0,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.0,8250,0.0,5,0,1211,3,5,1,134000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25,40,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,6678.0,0,1,1,2163,1.0,3,0,3.0,0,0,40.0,0,1,2898.0,0,1,63,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78.0,10496,320.0,5,0,1846,3,7,1,143000,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,58,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,1764.0,0,1,1,2886,2.0,3,0,4.0,0,0,58.0,0,1,2835.0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
89.0,10680,44.0,3,0,2136,4,7,2,137900,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,55,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,4536.0,0,0,0,4272,2.0,3,1,,1,0,55.0,0,1,4752.0,0,1,30,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,15384,0.0,5,0,1490,3,8,2,184000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,8688.0,0,1,1,2278,3.5,4,0,4.0,0,0,4.0,0,0,3492.0,0,1,175,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,10482,63.0,5,0,1138,3,6,1,145000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,49,49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,4563.0,0,1,1,1726,1.5,3,0,,0,0,49.0,1,0,2376.0,0,1,224,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
86.0,14598,74.0,5,0,1933,4,9,3,214000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,0.0,0,1,1,2827,2.5,4,0,4.0,0,0,1.0,0,0,6012.0,0,1,118,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,8872,300.0,5,0,912,2,5,2,147000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,5355.0,0,1,1,1824,2.0,4,0,,1,0,16.0,0,1,5184.0,0,1,240,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,8769,766.0,5,0,1702,1,7,3,367294,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,0,0,0,23100.000000000004,0,1,1,3404,2.5,5,0,4.0,0,0,0.0,0,0,9468.0,0,1,296,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70.0,7910,0.0,4,0,1507,4,7,1,127000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,48,48,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,5994.0,0,1,1,2582,2.0,3,1,,0,1,48.0,0,1,3636.0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,18890,1.0,5,0,2620,4,12,2,190000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25,30,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,8508.0,0,1,1,3981,3.0,6,0,3.0,0,0,30.0,1,0,5400.0,0,0,324,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,7728,120.0,3,0,1190,3,6,2,132500,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,44,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,7227.0,0,1,1,2296,2.0,3,0,,0,0,44.0,0,1,4860.0,0,1,18,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,9842,0.0,3,0,1224,2,6,2,101800,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,45,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,1,0,0,,0,1,1,1224,2.0,6,0,,0,1,45.0,0,1,4158.0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,12160,180.0,2,0,1188,3,6,2,142000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,51,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,9000.0,0,1,1,2376,2.0,3,0,,0,0,51.0,1,0,4779.0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0,8525,0.0,3,0,1964,4,7,0,130000,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30,97,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,1,0,0,0,0.0,0,0,0,2904,1.5,3,0,,0,0,,0,0,,0,0,192,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96.0,13132,0.0,4,0,1784,4,9,1,138887,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,92,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,0.0,0,1,0,2531,1.5,3,0,,1,0,92.0,0,1,720.0,0,0,243,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,2628,106.0,5,0,1626,2,6,2,175500,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,35,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12,0,1,0,0,0,0.0,0,1,1,2390,2.5,4,0,,0,0,7.0,1,0,4266.0,0,1,27,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,12393,0.0,5,0,1948,4,8,2,195000,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0.0,0,1,1,2795,2.5,4,0,4.0,0,0,2.0,0,0,3906.0,0,1,148,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63.0,13072,0.0,5,0,1141,3,6,2,142500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0.0,0,1,1,2282,1.5,3,0,,1,0,1.0,0,1,4356.0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64.0,9037,32.0,5,0,1484,2,6,2,265900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,5136.0,0,1,1,2960,2.0,5,0,4.0,0,0,1.0,1,0,4248.0,0,1,153,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,8158,252.0,5,0,1768,3,8,2,224900,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,6600.0,0,1,1,2652,3.5,4,0,,0,0,5.0,1,0,4887.0,0,1,63,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
83.0,9849,0.0,5,0,1689,3,7,3,248328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,0.0,0,1,1,3378,2.0,4,0,,0,0,0.0,1,0,8586.0,0,1,56,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
85.0,10625,81.0,3,0,1173,3,6,2,170000,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,36,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,12636.0,0,1,1,2226,3.0,4,0,6.0,0,0,36.0,1,0,4752.0,0,1,120,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
107.0,13891,,5,0,2076,2,7,3,465000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,27720.0,0,1,1,4152,3.5,5,0,4.0,0,0,0.0,0,0,7650.0,0,1,445,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,11435,0.0,2,0,1517,3,7,2,230000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,77,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,1,0,0,0,0.0,0,1,1,2309,1.0,4,0,8.0,1,0,75.0,0,1,3600.0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78.0,12090,74.0,5,0,1868,3,7,2,178000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,23,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0.0,0,1,1,2453,3.5,3,0,3.0,0,0,23.0,0,0,4293.0,0,1,527,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65.0,8125,0.0,5,0,1553,3,6,2,186500,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0.0,0,1,1,2309,2.5,4,0,,0,0,1.0,1,0,5535.0,0,1,45,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,12328,335.0,3,0,1034,3,6,3,169900,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,34,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,4851.0,0,1,1,2046,2.0,3,0,,0,0,34.0,0,1,7992.0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,9600,0.0,2,0,2058,3,8,2,129500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,91,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,3828.0,1,0,1,2793,1.5,3,0,4.0,1,0,58.0,0,1,1584.0,1,0,259,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,7200,0.0,3,0,988,3,6,1,119000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,57,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,1,0,0,0,0,5670.0,0,1,1,1864,1.0,3,0,,0,0,57.0,0,1,2484.0,0,1,80,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
