LotFrontage,LotArea,MasVnrArea,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageCars,SalePrice,MSSubClass__30,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__80,MSSubClass__90,MSSubClass__120,MSSubClass__160,MSSubClass__Other,MSZoning__Other,MSZoning__RL,MSZoning__RM,LotShape__Other,LotShape__Reg,LandContour__NotLvl,LotConfig__CulDSac,LotConfig__Inside,LotConfig__Other,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NAmes,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Feedr,Condition1__Norm,Condition1__Other,OverallQualCond,Age,Rem_Age,RoofStyle__Hip,RoofStyle__Other,RoofMatl__NotShingle,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__MetalSd,Exterior1st__Other,Exterior1st__VinylSd,Exterior1st__Wood,Exterior2nd__BrkFace,Exterior2nd__CmentBd,Exterior2nd__HdBoard,Exterior2nd__MetalSd,Exterior2nd__Other,Exterior2nd__VinylSd,Exterior2nd__Wd Shng,Exterior2nd__Wood,MasVnrType__None,MasVnrType__Stone,ExterQualCond,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Bsmt_Score,Heating__NotGasA,CentralAir_Bin,Electrical__SBrkr,TotalSF,TotalBath,KitchenScore,Functional__nonFunc,Fireplace_Score,GarageType__Detchd,GarageType__Other,Gar_Age,GarageFinish__RFn,GarageFinish__Unf,GarageScore,PavedDrive__P,PavedDrive__Y,Porch_Deck_SF,PoolScore,Shed,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,MoSold__12,YrSold__2007,YrSold__2008,YrSold__2009,YrSold__2010,SaleType__CWD,SaleType__Con,SaleType__ConLD,SaleType__ConLI,SaleType__ConLw,SaleType__New,SaleType__Oth,SaleType__WD,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Normal,SaleCondition__Partial
93.0,12085,328.0,5,0,1734,3,7,3,0.28168082756553736,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,15060.0,0,1,1,7.85292738041976,3.0,5,0,4.0,0,0,0.0,1,0,889.383061635231,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,7750,0.0,5,0,1419,3,7,2,0.29750524118528243,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,4236.0,0,1,1,6.818893733608896,3.5,4,0,3.0,0,0,7.0,0,0,589.6018622415804,0,1,120,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,9764,0.0,5,0,894,3,5,2,0.3080389715693047,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,41,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,0,6318.0,0,1,1,6.7879322428876,2.0,4,0,,0,0,41.0,1,0,526.4635751969954,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,13825,0.0,3,0,1601,3,6,1,0.305764595097024,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30,50,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,0,0,0,0,0.0,0,1,1,7.049044828572122,1.5,3,1,,0,0,50.0,1,0,395.28542073061925,0,1,314,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,7560,0.0,3,0,1040,3,6,1,0.30717570187094884,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,3321.0,0,1,0,7.010181845089503,1.0,3,0,,0,0,47.0,1,0,382.33780328504236,0,1,392,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59.0,8263,0.0,3,0,1012,2,6,1,0.3109315771590954,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,87,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0.0,0,1,0,6.969184871871571,1.0,3,0,4.0,1,0,87.0,0,1,402.6207763237309,0,1,134,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
84.0,10084,196.0,5,0,1552,3,7,3,0.29321246826714864,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,288.0,0,1,1,7.657870960363788,2.0,4,0,,0,0,1.0,1,0,784.7998881414459,0,1,164,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,8926,0.0,5,0,960,3,5,1,0.31266422900686525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,53,53,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,0,0,0,0.0,0,1,0,6.659645164952362,1.0,3,0,,0,1,53.0,0,1,384.1963209662196,0,1,224,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,9405,0.0,5,0,698,2,4,0,0.3110368172575814,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,62,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15,1,0,0,0,0,0.0,0,1,1,6.450216130133117,1.5,3,0,,0,0,,0,0,,0,1,200,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,9125,170.0,4,0,1482,3,7,2,0.3009830956404786,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,15,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0.0,0,1,1,6.849439131999028,2.5,4,0,3.0,0,0,15.0,0,0,477.19324523902844,0,1,125,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,10434,0.0,3,0,1005,2,5,2,0.311838846970098,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,54,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,0.0,0,1,1,6.958821743026114,1.0,2,0,3.0,1,0,32.0,0,1,394.05846056106066,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,3684,130.0,5,0,1555,2,7,3,0.299188623154898,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0.0,0,1,1,7.55795441951001,2.0,4,0,3.0,0,0,2.0,0,0,693.7121851943325,0,1,163,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
182.0,14572,0.0,5,0,1530,3,7,3,0.28752130013350924,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,15599.999999999998,0,1,1,7.633258054581206,3.0,4,0,4.0,0,0,3.0,0,0,670.7088861245655,0,1,180,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59.0,11796,0.0,5,0,1959,4,8,2,0.29292480805127186,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0.0,0,1,1,7.486295818147197,2.5,4,0,4.0,0,0,3.0,0,0,513.030904203011,0,1,148,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,7200,180.0,3,0,936,2,4,2,0.305764595097024,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,27,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,11232.0,0,1,1,6.854102318041757,2.0,3,0,,1,0,27.0,0,1,702.8423036020214,0,1,49,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,7804,0.0,3,0,1981,4,7,2,0.30687861337966443,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,81,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,5598.0,0,1,1,7.657314206500618,3.0,4,1,6.0,1,0,28.0,0,1,628.6215725577201,0,1,475,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63.0,10712,0.0,3,0,974,3,5,0,0.31836025135067103,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,16,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,1,0,0,0,2544.0,0,1,1,6.912362060945677,1.0,3,0,,0,0,,0,0,,0,1,28,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90.0,9900,0.0,3,0,2210,5,8,1,0.31116892058314544,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,127,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,0.0,1,1,1,7.720559990266568,2.0,2,0,,1,0,77.0,0,1,232.66428663217542,0,0,48,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,9828,0.0,5,0,2020,3,8,2,0.28978069402574225,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,14,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,7008.0,0,1,1,7.682248806093044,2.5,4,0,3.0,0,0,14.0,1,0,539.7829463709869,0,1,155,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,8773,0.0,4,0,1600,3,7,2,0.30006222793359166,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,0,1,0,0,0,0.0,0,1,1,7.307171566129399,2.5,3,0,3.0,0,0,10.0,0,0,534.8011585101007,0,1,138,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,6180,0.0,3,0,986,2,5,1,0.3156021715828311,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,81,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,0.0,0,0,1,6.910847686430241,1.0,3,0,4.0,1,0,81.0,0,1,278.7612859856754,0,1,128,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,9600,0.0,3,0,1252,3,6,1,0.310774448093611,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,58,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,0,2520.0,0,1,0,7.153751905657335,1.0,3,0,,0,0,58.0,0,1,384.1963209662196,0,1,96,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54.0,6342,0.0,4,0,1020,2,6,0,0.31819050408421407,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,135,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,1,0,0,0,0,0.0,0,0,1,6.79750396900154,1.0,3,0,,0,0,,0,0,,0,0,176,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
,9819,0.0,3,0,1567,2,5,2,0.2956476238391695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,32,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9,0,1,0,0,0,14103.0,0,1,1,7.674517397889518,3.0,4,0,6.0,0,0,32.0,1,0,734.4931129579574,0,1,296,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
98.0,8731,0.0,3,0,1167,3,6,2,0.3049044415509318,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,87,57,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,5805.0,0,1,1,7.01163277797172,1.0,3,1,4.0,1,0,35.0,0,1,563.6502821451759,0,1,342,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,7350,0.0,3,0,952,2,4,2,0.3059838607060835,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,57,57,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,7668.0,0,1,1,6.878813317519521,2.0,3,0,,1,0,20.0,0,1,826.8719556762549,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10304,44.0,5,0,1868,4,9,2,0.2954223102044674,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,33,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,3428.9999999999995,0,1,1,7.39032118501527,3.5,4,0,3.0,0,0,33.0,0,1,554.637553385014,0,1,544,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77.0,9965,340.0,5,0,2828,4,11,3,0.27363673090076945,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,17250.0,0,1,1,8.248439535614976,4.0,4,0,3.0,0,0,1.0,1,0,975.0708430167778,0,1,269,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,9000,0.0,3,0,1006,3,5,0,0.3233635032886787,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,49,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,2592.0,0,1,1,6.960305026014112,1.0,3,0,,0,0,,0,0,,0,1,24,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,12180,0.0,2,0,924,2,5,1,0.3233635032886787,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,69,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,4176.000000000001,1,0,0,6.628962594964589,2.0,2,0,,1,0,69.0,0,1,376.7440536437547,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,6240,0.0,5,0,1576,3,8,1,0.30386548517032336,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,78,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0.0,0,1,1,7.371669598996831,1.0,3,0,4.0,1,0,78.0,0,1,324.0737615142714,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
,11200,85.0,3,0,1298,3,5,2,0.2981760446669383,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,21,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,15096.0,0,1,1,7.357901245229964,3.0,4,0,3.0,0,0,21.0,0,1,486.663692361498,0,1,191,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75.0,12000,0.0,5,0,1564,3,7,1,0.29910278501794246,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,68,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,1,0,0,0,0,2475.0,0,1,1,7.142800856477548,1.5,2,0,4.0,0,0,68.0,0,1,332.8784617503041,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,5700,0.0,3,0,1111,2,5,1,0.3113282632102219,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49,82,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,1,0,0,0,0.0,0,1,1,6.702399189128651,1.0,3,0,4.0,1,0,26.0,0,1,384.1963209662196,0,1,176,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,9000,0.0,5,0,1482,3,7,2,0.305116993425134,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,89,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,5616.0,0,1,1,7.047616884646226,1.5,3,0,,1,0,79.0,0,1,417.1599451737038,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,8280,0.0,5,0,932,2,4,1,0.3094979889989523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,57,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,1,0,0,0,0,0.0,0,1,0,6.847882618063296,1.0,4,0,4.0,0,0,57.0,0,1,400.791141459783,0,1,214,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
134.0,17755,132.0,3,0,1466,3,6,2,0.30368254945031053,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,47,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,1584.0000000000002,0,1,1,7.560269614886294,1.5,2,0,8.0,0,0,47.0,0,0,590.4066574793975,0,1,240,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90.0,14115,0.0,5,0,1811,2,6,2,0.2909559322658992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,50,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,1,0,0,0,7587.000000000001,0,1,1,7.532345704361765,1.0,5,0,4.0,0,0,50.0,0,0,543.0956353177125,0,1,280,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,5890,0.0,5,0,816,2,5,1,0.3103854076573613,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,16,0,0,0,0,0,4842.0,0,1,1,6.659645164952362,1.0,3,0,,1,0,6.0,0,1,511.3436097099533,0,1,96,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,13700,288.0,3,0,1820,4,8,2,0.2947866989172328,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,43,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9,1,0,0,0,0,4086.0,0,1,1,7.41251829483507,2.0,4,0,8.0,0,0,43.0,0,1,561.1970579420483,0,1,417,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90.0,10768,0.0,3,0,1437,3,6,2,0.2925191822328933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40,31,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,16,1,0,0,0,0,13884.000000000002,0,1,1,7.526488965850823,3.0,4,0,2.0,0,0,31.0,1,0,590.4066574793975,0,1,201,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,9350,0.0,4,0,1265,3,6,2,0.2981926150663528,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,43,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,5697.0,0,1,1,7.286580529290343,2.5,4,0,4.0,0,0,43.0,1,0,569.3606950772615,0,1,188,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,5001,166.0,5,0,1314,2,6,2,0.2909559322658992,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,35,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,10847.999999999998,0,1,1,7.3779025204340645,3.0,4,0,4.0,0,0,1.0,1,0,667.6220089669575,0,1,234,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
